Date,Price,Open,High,Low,Vol,Change %
25-Aug-20,"16,617.48","16,654.94","16,654.94","16,523.86",158.10M,-0.06%
24-Aug-20,"16,626.64","16,631.70","16,638.96","16,573.19",185.39M,0.66%
21-Aug-20,"16,517.85","16,546.28","16,546.28","16,474.72",170.63M,-0.54%
20-Aug-20,"16,606.76","16,514.89","16,621.85","16,490.64",182.40M,0.18%
19-Aug-20,"16,577.38","16,609.45","16,653.99","16,565.15",213.01M,-0.29%
18-Aug-20,"16,626.06","16,701.73","16,706.57","16,579.02",165.96M,-0.18%
17-Aug-20,"16,656.12","16,627.13","16,663.01","16,600.21",189.27M,0.86%
14-Aug-20,"16,514.61","16,467.10","16,543.01","16,454.00",163.42M,-0.09%
13-Aug-20,"16,530.06","16,553.99","16,587.67","16,471.59",175.05M,-0.27%
12-Aug-20,"16,575.28","16,645.56","16,681.39","16,565.04",221.36M,0.47%
11-Aug-20,"16,497.01","16,579.15","16,640.44","16,486.02",252.38M,-0.65%
10-Aug-20,"16,605.50","16,603.88","16,647.34","16,534.95",224.22M,0.37%
07-Aug-20,"16,544.48","16,544.32","16,567.27","16,492.06",184.33M,-0.21%
06-Aug-20,"16,579.10","16,543.50","16,593.44","16,496.81",224.41M,0.47%
05-Aug-20,"16,501.61","16,454.06","16,507.32","16,440.31",233.40M,0.82%
04-Aug-20,"16,368.03","16,172.64","16,370.78","16,172.64",241.46M,1.23%
31-Jul-20,"16,169.20","16,288.81","16,288.81","16,060.58",215.03M,-0.80%
30-Jul-20,"16,299.29","16,123.08","16,299.29","16,020.55",185.97M,0.03%
29-Jul-20,"16,294.66","16,271.40","16,317.89","16,173.02",188.31M,1.08%
28-Jul-20,"16,121.32","16,139.96","16,189.48","16,085.26",191.26M,-0.25%
27-Jul-20,"16,161.33","16,076.33","16,165.84","16,012.72",183.67M,1.03%
24-Jul-20,"15,997.06","15,980.56","16,006.25","15,928.42",166.47M,-0.13%
23-Jul-20,"16,018.65","16,178.52","16,186.91","15,969.83",196.71M,-0.94%
22-Jul-20,"16,171.06","16,173.18","16,196.41","16,107.73",185.90M,0.05%
21-Jul-20,"16,162.96","16,297.59","16,317.42","16,153.20",222.77M,-0.13%
20-Jul-20,"16,183.66","16,113.35","16,201.72","16,112.27",200.33M,0.37%
17-Jul-20,"16,123.48","16,089.29","16,142.67","16,012.89",163.79M,0.62%
16-Jul-20,"16,024.50","15,965.09","16,069.07","15,957.77",174.88M,-0.24%
15-Jul-20,"16,063.33","15,996.19","16,130.58","15,979.22",238.76M,0.97%
14-Jul-20,"15,908.45","15,625.04","15,923.45","15,573.51",231.73M,1.72%
13-Jul-20,"15,639.41","15,782.60","15,879.73","15,621.04",229.55M,-0.47%
10-Jul-20,"15,713.82","15,582.63","15,717.55","15,546.30",202.76M,0.93%
09-Jul-20,"15,568.64","15,637.73","15,649.14","15,391.73",203.78M,-0.39%
08-Jul-20,"15,629.19","15,637.02","15,706.92","15,533.09",207.83M,0.22%
07-Jul-20,"15,595.50","15,605.33","15,717.72","15,582.44",183.71M,-0.47%
06-Jul-20,"15,669.67","15,765.59","15,797.01","15,643.36",238.09M,0.47%
03-Jul-20,"15,596.75","15,613.21","15,625.09","15,561.60",61.23M,-0.16%
02-Jul-20,"15,622.40","15,694.11","15,828.64","15,613.14",212.04M,0.69%
30-Jun-20,"15,515.22","15,342.59","15,564.85","15,319.44",255.56M,0.82%
29-Jun-20,"15,389.72","15,250.45","15,425.00","15,182.82",216.26M,1.32%
26-Jun-20,"15,188.98","15,400.77","15,405.93","15,167.59",256.56M,-1.66%
25-Jun-20,"15,446.14","15,222.64","15,450.98","15,178.35",195.78M,0.99%
24-Jun-20,"15,294.38","15,489.29","15,489.29","15,144.42",237.45M,-1.74%
23-Jun-20,"15,564.75","15,673.83","15,679.44","15,527.24",219.10M,0.31%
22-Jun-20,"15,516.90","15,484.34","15,537.69","15,427.33",240.80M,0.28%
19-Jun-20,"15,474.20","15,638.07","15,638.07","15,436.93",944.00M,-0.04%
18-Jun-20,"15,479.83","15,367.34","15,523.46","15,341.46",223.09M,0.33%
17-Jun-20,"15,428.69","15,571.48","15,571.48","15,413.83",232.46M,-0.56%
16-Jun-20,"15,515.83","15,694.26","15,701.84","15,450.72",288.84M,1.02%
15-Jun-20,"15,359.66","15,044.49","15,442.89","14,934.71",294.43M,0.68%
12-Jun-20,"15,256.57","15,394.90","15,424.13","15,117.27",340.42M,1.37%
11-Jun-20,"15,050.92","15,374.47","15,401.29","15,015.51",374.43M,-4.14%
10-Jun-20,"15,701.33","15,863.59","15,863.59","15,610.68",361.96M,-0.84%
09-Jun-20,"15,833.74","15,880.97","15,907.94","15,772.17",360.73M,-0.88%
08-Jun-20,"15,974.91","15,963.53","15,980.07","15,847.87",443.02M,0.76%
05-Jun-20,"15,854.07","15,780.86","15,883.03","15,773.99",378.22M,2.10%
04-Jun-20,"15,527.87","15,577.25","15,637.38","15,502.41",300.08M,-0.29%
03-Jun-20,"15,572.63","15,517.09","15,629.08","15,504.24",-,1.15%
02-Jun-20,"15,396.33","15,301.18","15,398.62","15,276.54",-,1.05%
01-Jun-20,"15,236.21","15,177.61","15,271.10","15,163.09",246.51M,0.29%
29-May-20,"15,192.83","15,241.76","15,244.36","15,092.89",793.56M,-0.46%
28-May-20,"15,262.73","15,325.73","15,342.43","15,226.86",333.99M,-0.06%
27-May-20,"15,272.03","15,176.45","15,272.03","14,940.32",349.33M,0.82%
26-May-20,"15,148.12","15,162.06","15,185.07","15,095.02",299.84M,0.48%
25-May-20,"15,075.42","15,004.19","15,089.58","14,983.01",127.87M,1.08%
22-May-20,"14,913.64","14,929.34","14,933.22","14,834.82",252.74M,0.19%
21-May-20,"14,884.85","14,993.53","14,999.50","14,783.88",288.95M,-0.75%
20-May-20,"14,997.63","15,048.23","15,054.78","14,972.24",300.48M,0.75%
19-May-20,"14,885.48","14,911.42","14,951.24","14,823.00",378.89M,1.68%
15-May-20,"14,638.90","14,504.34","14,657.63","14,447.88",286.95M,0.89%
14-May-20,"14,509.66","14,346.24","14,553.05","14,187.47",307.62M,0.04%
13-May-20,"14,503.21","14,898.12","14,898.12","14,419.88",311.64M,-2.54%
12-May-20,"14,881.16","15,161.47","15,184.87","14,881.16",306.66M,-1.47%
11-May-20,"15,103.22","14,901.90","15,118.83","14,852.79",252.70M,0.91%
08-May-20,"14,966.56","14,958.17","14,985.59","14,898.45",312.19M,0.90%
07-May-20,"14,833.69","14,963.22","15,016.03","14,815.78",314.63M,0.02%
06-May-20,"14,830.74","14,855.44","14,909.62","14,744.27",302.69M,0.13%
05-May-20,"14,811.56","14,899.39","14,943.71","14,764.08",297.58M,0.45%
04-May-20,"14,745.04","14,554.20","14,745.04","14,518.07",295.09M,0.85%
01-May-20,"14,620.34","14,562.98","14,661.19","14,520.20",287.32M,-1.09%
30-Apr-20,"14,780.74","15,114.81","15,114.81","14,767.13",403.60M,-2.94%
29-Apr-20,"15,228.11","15,003.00","15,257.93","15,002.14",371.32M,2.90%
28-Apr-20,"14,798.29","14,767.64","14,855.98","14,658.66",297.71M,1.07%
27-Apr-20,"14,642.11","14,491.98","14,649.60","14,404.64",284.52M,1.54%
24-Apr-20,"14,420.36","14,337.58","14,433.65","14,242.75",323.78M,1.19%
23-Apr-20,"14,251.09","14,329.37","14,422.42","14,238.69",311.06M,-0.26%
22-Apr-20,"14,288.16","14,212.91","14,304.99","14,112.95",267.17M,2.50%
21-Apr-20,"13,940.06","14,106.49","14,307.72","13,940.06",307.13M,-3.12%
20-Apr-20,"14,388.28","14,132.77","14,509.80","14,075.77",334.71M,0.20%
17-Apr-20,"14,359.88","14,079.28","14,365.78","14,079.28",374.05M,3.31%
16-Apr-20,"13,899.32","14,024.79","14,056.92","13,874.68",288.40M,-0.42%
15-Apr-20,"13,958.58","14,010.90","14,070.97","13,900.66",315.61M,-2.10%
14-Apr-20,"14,258.43","14,239.06","14,440.91","14,110.70",335.90M,1.30%
13-Apr-20,"14,075.94","14,195.12","14,197.58","13,889.25",326.41M,-0.64%
09-Apr-20,"14,166.63","14,081.97","14,329.19","14,010.67",437.30M,1.73%
08-Apr-20,"13,925.71","13,725.95","13,964.92","13,588.40",374.16M,2.29%
07-Apr-20,"13,614.14","13,937.92","14,062.71","13,571.48",400.92M,0.16%
06-Apr-20,"13,592.70","13,362.37","13,603.00","13,300.13",386.78M,5.06%
03-Apr-20,"12,938.30","13,108.27","13,171.19","12,829.38",354.99M,-1.22%
02-Apr-20,"13,097.84","12,946.62","13,248.61","12,920.99",446.04M,1.72%
01-Apr-20,"12,876.37","12,966.82","13,138.05","12,813.98",373.01M,-3.76%
31-Mar-20,"13,378.75","13,083.92","13,557.62","13,083.92",498.99M,2.61%
30-Mar-20,"13,038.50","12,780.91","13,048.44","12,548.96",388.25M,2.76%
27-Mar-20,"12,687.74","12,942.91","12,963.60","12,630.27",453.38M,-5.11%
26-Mar-20,"13,371.17","13,154.10","13,592.34","13,138.34",471.05M,1.77%
25-Mar-20,"13,139.23","12,588.14","13,690.39","12,496.27",553.13M,4.52%
24-Mar-20,"12,571.08","11,909.65","12,588.28","11,823.86",489.33M,11.96%
23-Mar-20,"11,228.49","11,802.77","11,870.56","11,172.73",473.24M,-5.26%
20-Mar-20,"11,851.81","12,335.65","12,670.78","11,809.40",727.89M,-2.62%
19-Mar-20,"12,170.52","11,657.34","12,294.41","11,361.34",531.59M,3.83%
18-Mar-20,"11,721.42","12,197.74","12,500.03","11,384.06",589.44M,-7.60%
17-Mar-20,"12,685.21","12,525.27","13,114.53","12,322.67",618.75M,2.63%
16-Mar-20,"12,360.40","12,648.73","12,851.68","11,883.66",525.67M,-9.89%
13-Mar-20,"13,716.33","13,161.61","13,716.33","12,608.31",669.33M,9.66%
12-Mar-20,"12,508.45","13,611.82","13,611.82","12,451.12",678.33M,-12.34%
11-Mar-20,"14,270.09","14,639.69","14,714.23","14,185.23",468.98M,-4.60%
10-Mar-20,"14,958.09","15,019.04","15,048.84","14,481.91",571.00M,3.06%
09-Mar-20,"14,514.24","15,221.82","15,240.30","14,498.32",559.23M,-10.27%
06-Mar-20,"16,175.02","16,222.14","16,261.52","16,015.81",374.70M,-2.29%
05-Mar-20,"16,553.99","16,541.64","16,684.93","16,456.74",312.98M,-1.34%
04-Mar-20,"16,779.53","16,659.92","16,779.53","16,539.39",273.72M,2.17%
03-Mar-20,"16,423.62","16,674.86","16,798.22","16,378.31",393.13M,-0.78%
02-Mar-20,"16,553.26","16,324.99","16,566.68","16,166.26",374.72M,1.78%
28-Feb-20,"16,263.05","16,184.37","16,276.90","15,896.35",590.22M,-3.01%
27-Feb-20,"16,767.72","16,803.41","16,816.18","16,456.80",232.69M,-1.61%
26-Feb-20,"17,041.92","17,140.87","17,304.57","17,029.94",303.63M,-0.79%
25-Feb-20,"17,177.37","17,560.48","17,586.80","17,124.86",303.25M,-2.19%
24-Feb-20,"17,562.74","17,608.92","17,608.92","17,463.11",310.12M,-1.57%
21-Feb-20,"17,843.53","17,936.50","17,949.82","17,833.11",271.26M,-0.56%
20-Feb-20,"17,944.06","17,911.59","17,970.51","17,860.61",248.80M,0.10%
19-Feb-20,"17,925.36","17,887.61","17,933.21","17,851.27",215.95M,0.38%
18-Feb-20,"17,858.34","17,818.92","17,871.34","17,812.48",294.36M,0.06%
14-Feb-20,"17,848.36","17,811.28","17,848.54","17,798.64",222.71M,0.15%
13-Feb-20,"17,821.17","17,764.13","17,829.18","17,750.78",255.70M,-0.07%
12-Feb-20,"17,832.85","17,873.13","17,873.13","17,811.98",246.20M,0.31%
11-Feb-20,"17,777.11","17,783.61","17,822.15","17,769.27",199.18M,0.21%
10-Feb-20,"17,740.57","17,646.62","17,743.60","17,646.62",210.74M,0.48%
07-Feb-20,"17,655.49","17,705.40","17,716.69","17,632.99",209.83M,-0.57%
06-Feb-20,"17,757.49","17,686.13","17,758.49","17,670.62",199.31M,0.60%
05-Feb-20,"17,651.59","17,629.39","17,674.04","17,606.07",223.40M,0.79%
04-Feb-20,"17,512.73","17,504.61","17,548.80","17,493.82",235.04M,0.77%
03-Feb-20,"17,379.76","17,351.01","17,441.57","17,351.01",196.33M,0.35%
31-Jan-20,"17,318.49","17,442.25","17,450.72","17,272.73",239.16M,-0.98%
30-Jan-20,"17,490.56","17,429.58","17,502.91","17,395.85",191.07M,-0.12%
29-Jan-20,"17,511.75","17,547.48","17,561.87","17,496.73",169.41M,0.06%
28-Jan-20,"17,500.88","17,474.95","17,518.95","17,456.06",198.14M,0.33%
27-Jan-20,"17,442.52","17,376.78","17,466.12","17,360.04",203.77M,-0.70%
24-Jan-20,"17,565.34","17,629.40","17,646.35","17,514.66",193.69M,-0.32%
23-Jan-20,"17,621.78","17,564.77","17,621.78","17,540.77",330.91M,0.12%
22-Jan-20,"17,599.86","17,570.29","17,666.45","17,557.98",213.33M,0.16%
21-Jan-20,"17,572.28","17,551.53","17,589.52","17,536.31",241.56M,-0.14%
20-Jan-20,"17,597.39","17,548.09","17,620.19","17,538.37",111.82M,0.22%
17-Jan-20,"17,559.02","17,507.70","17,572.15","17,502.44",224.67M,0.42%
16-Jan-20,"17,484.77","17,443.54","17,489.56","17,438.49",261.42M,0.40%
15-Jan-20,"17,415.17","17,364.81","17,421.67","17,345.09",207.64M,0.36%
14-Jan-20,"17,352.90","17,288.61","17,356.47","17,281.26",235.50M,0.34%
13-Jan-20,"17,293.42","17,237.62","17,301.76","17,198.88",268.09M,0.34%
10-Jan-20,"17,234.49","17,223.24","17,254.06","17,187.22",192.51M,-0.01%
09-Jan-20,"17,235.57","17,205.93","17,255.51","17,201.33",222.50M,0.39%
08-Jan-20,"17,167.82","17,172.69","17,229.88","17,164.62",246.98M,0.00%
07-Jan-20,"17,168.06","17,119.58","17,178.04","17,110.27",171.92M,0.37%
06-Jan-20,"17,105.47","17,042.25","17,105.47","17,041.16",195.35M,0.23%
03-Jan-20,"17,066.12","17,054.84","17,105.66","17,033.21",185.49M,-0.20%
02-Jan-20,"17,099.95","17,131.63","17,164.55","17,043.47",156.21M,0.21%
31-Dec-19,"17,063.43","17,052.42","17,079.51","17,027.40",155.10M,-0.21%
30-Dec-19,"17,098.56","17,159.62","17,159.62","17,066.62",128.14M,-0.41%
27-Dec-19,"17,168.21","17,216.16","17,230.58","17,145.02",134.78M,-0.07%
24-Dec-19,"17,180.15","17,132.82","17,180.15","17,095.22",93.20M,0.30%
23-Dec-19,"17,128.71","17,149.01","17,166.39","17,102.25",162.52M,0.06%
20-Dec-19,"17,118.44","17,078.70","17,166.02","17,078.70",465.80M,0.32%
19-Dec-19,"17,064.04","17,036.72","17,078.96","17,015.36",207.78M,0.19%
18-Dec-19,"17,031.98","17,047.04","17,051.74","17,004.51",248.87M,-0.25%
17-Dec-19,"17,075.20","17,065.69","17,088.01","17,032.26",206.82M,0.11%
16-Dec-19,"17,056.36","17,043.78","17,095.46","17,036.12",205.04M,0.31%
13-Dec-19,"17,003.13","16,956.14","17,036.79","16,929.98",296.51M,0.33%
12-Dec-19,"16,946.90","16,951.60","17,031.88","16,946.22",242.57M,0.04%
11-Dec-19,"16,939.61","16,968.23","17,006.01","16,915.19",191.72M,-0.07%
10-Dec-19,"16,950.70","16,947.14","16,967.49","16,906.60",187.21M,0.00%
09-Dec-19,"16,950.85","16,986.71","17,003.38","16,934.65",194.56M,-0.27%
06-Dec-19,"16,996.97","16,937.43","17,023.28","16,930.03",183.34M,0.84%
05-Dec-19,"16,854.92","16,886.78","16,886.78","16,816.97",227.23M,-0.25%
04-Dec-19,"16,897.34","16,909.34","16,957.88","16,893.41",206.24M,0.03%
03-Dec-19,"16,892.18","16,900.34","16,908.48","16,853.15",220.60M,-0.53%
02-Dec-19,"16,981.47","17,060.92","17,060.92","16,930.40",198.66M,-0.34%
29-Nov-19,"17,040.20","17,099.15","17,117.17","17,040.20",155.88M,-0.43%
28-Nov-19,"17,114.52","17,086.76","17,120.90","17,077.78",63.77M,0.08%
27-Nov-19,"17,100.57","17,046.59","17,104.30","17,023.27",176.17M,0.38%
26-Nov-19,"17,035.88","17,016.88","17,048.22","16,975.65",328.52M,0.02%
25-Nov-19,"17,032.86","16,980.58","17,048.47","16,972.74",218.63M,0.46%
22-Nov-19,"16,954.84","17,012.54","17,012.54","16,935.72",199.58M,-0.26%
21-Nov-19,"16,999.19","17,019.53","17,019.53","16,950.79",236.46M,-0.04%
20-Nov-19,"17,005.82","16,992.14","17,040.60","16,962.61",238.35M,-0.03%
19-Nov-19,"17,011.40","17,033.91","17,033.91","16,963.91",224.99M,-0.08%
18-Nov-19,"17,025.11","17,003.84","17,025.11","16,994.47",206.18M,-0.02%
15-Nov-19,"17,028.47","16,982.66","17,035.96","16,977.96",189.37M,0.33%
14-Nov-19,"16,972.18","16,959.89","16,984.05","16,939.06",166.39M,0.08%
13-Nov-19,"16,957.99","16,891.58","16,987.29","16,880.68",184.51M,0.29%
12-Nov-19,"16,909.38","16,898.12","16,927.46","16,884.81",230.96M,0.16%
11-Nov-19,"16,882.83","16,834.79","16,895.12","16,819.85",153.06M,0.03%
08-Nov-19,"16,877.42","16,795.72","16,879.65","16,795.72",207.48M,0.43%
07-Nov-19,"16,805.75","16,797.31","16,834.43","16,788.63",242.58M,0.36%
06-Nov-19,"16,745.64","16,692.97","16,766.58","16,666.88",217.18M,0.38%
05-Nov-19,"16,681.92","16,663.90","16,696.78","16,660.27",229.38M,0.07%
04-Nov-19,"16,669.81","16,646.09","16,681.60","16,642.46",244.78M,0.46%
01-Nov-19,"16,594.07","16,537.72","16,608.00","16,534.93",201.18M,0.67%
31-Oct-19,"16,483.16","16,473.31","16,483.16","16,409.51",222.28M,-0.11%
30-Oct-19,"16,501.43","16,412.45","16,501.45","16,373.54",160.01M,0.51%
29-Oct-19,"16,418.14","16,330.94","16,454.11","16,315.57",178.12M,0.19%
28-Oct-19,"16,387.53","16,434.44","16,453.24","16,387.53",162.18M,-0.10%
25-Oct-19,"16,404.49","16,369.75","16,425.04","16,356.48",173.51M,0.21%
24-Oct-19,"16,369.32","16,380.83","16,412.08","16,332.48",167.16M,0.20%
23-Oct-19,"16,335.93","16,386.13","16,395.94","16,309.18",181.91M,-0.34%
22-Oct-19,"16,391.52","16,470.28","16,484.84","16,391.52",171.98M,-0.16%
21-Oct-19,"16,418.45","16,421.04","16,443.29","16,412.07",155.11M,0.25%
18-Oct-19,"16,377.12","16,452.73","16,462.12","16,376.60",166.42M,-0.30%
17-Oct-19,"16,426.30","16,450.51","16,468.78","16,400.54",168.40M,-0.01%
16-Oct-19,"16,427.18","16,435.10","16,445.59","16,408.73",165.97M,0.05%
15-Oct-19,"16,418.39","16,433.73","16,510.65","16,417.75",212.33M,0.02%
11-Oct-19,"16,415.16","16,487.17","16,516.71","16,413.44",200.75M,-0.05%
10-Oct-19,"16,422.68","16,375.36","16,444.35","16,358.10",186.02M,0.26%
09-Oct-19,"16,379.87","16,347.34","16,409.10","16,308.67",176.21M,0.53%
08-Oct-19,"16,293.95","16,366.46","16,372.67","16,274.70",198.43M,-0.79%
07-Oct-19,"16,424.52","16,420.68","16,474.67","16,394.49",155.83M,-0.15%
04-Oct-19,"16,449.35","16,386.89","16,453.18","16,362.01",183.48M,0.49%
03-Oct-19,"16,369.03","16,285.42","16,369.58","16,198.09",238.19M,0.36%
02-Oct-19,"16,310.97","16,401.77","16,416.96","16,223.59",218.20M,-0.83%
01-Oct-19,"16,447.66","16,683.64","16,707.54","16,429.57",225.20M,-1.27%
30-Sep-19,"16,658.63","16,666.65","16,730.54","16,658.63",200.79M,-0.21%
27-Sep-19,"16,694.27","16,769.35","16,769.35","16,656.43",196.46M,-0.57%
26-Sep-19,"16,790.40","16,788.13","16,800.72","16,749.88",204.56M,0.04%
25-Sep-19,"16,784.29","16,771.04","16,800.85","16,725.79",197.46M,-0.08%
24-Sep-19,"16,798.33","16,877.40","16,917.62","16,772.37",207.31M,-0.41%
23-Sep-19,"16,867.20","16,870.14","16,892.50","16,846.40",168.55M,-0.19%
20-Sep-19,"16,899.69","16,896.76","16,947.23","16,864.17",501.13M,0.25%
19-Sep-19,"16,858.35","16,829.56","16,913.49","16,829.56",209.33M,0.35%
18-Sep-19,"16,800.29","16,824.48","16,851.45","16,731.12",232.12M,-0.20%
17-Sep-19,"16,834.75","16,738.30","16,855.45","16,727.15",247.10M,0.50%
16-Sep-19,"16,751.31","16,706.34","16,767.19","16,698.26",307.59M,0.41%
13-Sep-19,"16,682.42","16,679.81","16,756.11","16,679.81",221.92M,0.24%
12-Sep-19,"16,643.28","16,624.12","16,696.40","16,592.36",267.93M,0.19%
11-Sep-19,"16,611.14","16,565.24","16,622.99","16,548.94",218.71M,0.45%
10-Sep-19,"16,537.34","16,467.27","16,537.34","16,459.40",238.46M,0.26%
09-Sep-19,"16,495.09","16,565.17","16,566.74","16,463.28",216.89M,-0.24%
06-Sep-19,"16,535.33","16,546.17","16,577.72","16,519.85",185.44M,-0.24%
05-Sep-19,"16,574.81","16,498.47","16,604.40","16,492.18",236.41M,0.77%
04-Sep-19,"16,448.84","16,487.03","16,549.99","16,435.29",201.35M,0.30%
03-Sep-19,"16,399.23","16,382.53","16,434.20","16,328.43",223.32M,-0.26%
30-Aug-19,"16,442.07","16,431.84","16,456.47","16,377.71",178.99M,0.35%
29-Aug-19,"16,384.49","16,360.33","16,407.33","16,342.72",183.11M,0.69%
28-Aug-19,"16,271.65","16,178.67","16,294.10","16,166.28",182.42M,0.54%
27-Aug-19,"16,183.59","16,138.50","16,193.28","16,125.15",232.16M,0.53%
26-Aug-19,"16,098.79","16,133.61","16,167.48","16,069.91",167.94M,0.38%
23-Aug-19,"16,037.58","16,214.75","16,301.58","16,003.07",227.39M,-1.33%
22-Aug-19,"16,253.46","16,314.01","16,335.06","16,238.42",145.76M,-0.34%
21-Aug-19,"16,309.23","16,247.52","16,309.23","16,240.34",179.09M,0.59%
20-Aug-19,"16,213.31","16,281.40","16,281.40","16,198.90",165.28M,-0.56%
19-Aug-19,"16,304.05","16,218.25","16,321.34","16,206.59",181.51M,0.96%
16-Aug-19,"16,149.79","16,064.37","16,162.37","16,053.51",167.22M,0.86%
15-Aug-19,"16,012.53","16,026.74","16,066.59","15,964.38",202.39M,-0.21%
14-Aug-19,"16,045.94","16,212.54","16,260.22","16,022.51",235.44M,-1.86%
13-Aug-19,"16,350.84","16,235.33","16,374.97","16,232.70",227.51M,0.70%
12-Aug-19,"16,237.77","16,297.26","16,337.70","16,209.43",193.94M,-0.63%
09-Aug-19,"16,341.34","16,371.99","16,423.17","16,305.60",210.69M,-0.39%
08-Aug-19,"16,404.53","16,304.70","16,420.71","16,292.63",231.00M,0.86%
07-Aug-19,"16,265.22","16,092.65","16,285.94","16,064.34",279.76M,0.72%
06-Aug-19,"16,149.49","16,111.00","16,188.24","15,994.28",317.37M,-0.75%
02-Aug-19,"16,271.66","16,368.56","16,389.54","16,206.36",240.11M,-0.64%
01-Aug-19,"16,377.04","16,389.22","16,505.92","16,362.22",304.39M,-0.18%
31-Jul-19,"16,406.56","16,447.33","16,470.53","16,282.12",265.48M,-0.36%
30-Jul-19,"16,466.05","16,433.53","16,473.90","16,418.49",181.42M,-0.16%
29-Jul-19,"16,492.17","16,549.36","16,549.36","16,476.29",184.84M,-0.24%
26-Jul-19,"16,531.04","16,532.80","16,556.52","16,521.85",167.19M,0.26%
25-Jul-19,"16,488.20","16,613.09","16,613.09","16,458.40",209.51M,-0.74%
24-Jul-19,"16,611.84","16,536.06","16,623.92","16,530.91",171.78M,0.24%
23-Jul-19,"16,572.68","16,582.53","16,589.96","16,530.18",148.83M,0.33%
22-Jul-19,"16,518.88","16,504.91","16,530.30","16,500.86",142.83M,0.20%
19-Jul-19,"16,485.94","16,536.92","16,573.68","16,485.46",164.30M,-0.05%
18-Jul-19,"16,494.23","16,464.91","16,514.50","16,445.13",203.72M,0.06%
17-Jul-19,"16,484.21","16,509.08","16,534.92","16,469.02",165.61M,-0.11%
16-Jul-19,"16,502.42","16,487.03","16,521.99","16,467.13",178.47M,-0.05%
15-Jul-19,"16,510.82","16,505.57","16,524.51","16,474.86",147.79M,0.14%
12-Jul-19,"16,488.12","16,525.98","16,528.43","16,476.37",160.59M,-0.24%
11-Jul-19,"16,527.90","16,563.85","16,568.07","16,525.07",190.58M,-0.21%
10-Jul-19,"16,563.29","16,582.02","16,641.79","16,527.14",188.75M,0.11%
09-Jul-19,"16,545.21","16,436.73","16,545.21","16,421.66",164.67M,0.50%
08-Jul-19,"16,462.95","16,473.29","16,495.25","16,458.47",177.71M,-0.48%
05-Jul-19,"16,541.99","16,529.42","16,546.98","16,469.92",133.77M,-0.28%
04-Jul-19,"16,588.85","16,570.25","16,598.31","16,557.92",58.39M,0.08%
03-Jul-19,"16,576.20","16,486.70","16,580.55","16,480.39",148.45M,0.64%
02-Jul-19,"16,471.29","16,463.55","16,472.58","16,381.68",183.75M,0.54%
28-Jun-19,"16,382.20","16,328.71","16,382.20","16,302.58",207.98M,0.46%
27-Jun-19,"16,307.73","16,306.72","16,319.63","16,268.16",177.47M,-0.03%
26-Jun-19,"16,312.22","16,393.92","16,393.92","16,302.36",211.05M,-0.36%
25-Jun-19,"16,371.28","16,504.61","16,514.81","16,371.28",207.16M,-0.92%
24-Jun-19,"16,523.47","16,527.07","16,547.82","16,506.83",198.18M,-0.01%
21-Jun-19,"16,525.43","16,558.88","16,558.88","16,508.42",493.94M,-0.30%
20-Jun-19,"16,574.83","16,585.86","16,603.94","16,548.43",235.06M,0.38%
19-Jun-19,"16,511.79","16,515.39","16,529.58","16,492.34",190.09M,0.05%
18-Jun-19,"16,503.35","16,451.45","16,527.28","16,448.77",218.95M,0.92%
17-Jun-19,"16,353.45","16,301.69","16,360.10","16,286.48",185.24M,0.32%
14-Jun-19,"16,301.91","16,228.13","16,325.39","16,190.89",170.25M,0.39%
13-Jun-19,"16,239.26","16,261.11","16,267.06","16,213.28",184.29M,0.07%
12-Jun-19,"16,227.24","16,201.66","16,253.25","16,199.93",190.86M,-0.13%
11-Jun-19,"16,248.76","16,290.09","16,301.97","16,228.24",178.84M,0.20%
10-Jun-19,"16,216.26","16,234.42","16,262.16","16,201.61",172.57M,-0.09%
07-Jun-19,"16,230.96","16,237.32","16,277.36","16,220.65",171.07M,0.02%
06-Jun-19,"16,227.80","16,237.37","16,241.58","16,175.12",164.79M,0.09%
05-Jun-19,"16,212.66","16,219.52","16,224.76","16,128.59",230.60M,0.29%
04-Jun-19,"16,166.24","16,075.61","16,166.24","16,027.29",211.12M,0.94%
03-Jun-19,"16,015.89","16,053.47","16,105.85","15,960.93",223.72M,-0.13%
31-May-19,"16,037.49","15,997.69","16,047.44","15,963.31",224.73M,-0.32%
30-May-19,"16,089.24","16,144.87","16,151.62","16,062.48",171.20M,-0.26%
29-May-19,"16,131.47","16,195.95","16,215.27","16,104.98",206.80M,-1.02%
28-May-19,"16,297.46","16,326.93","16,355.47","16,266.33",396.20M,-0.30%
27-May-19,"16,346.66","16,241.44","16,346.66","16,238.32",73.32M,0.72%
24-May-19,"16,230.04","16,221.67","16,251.48","16,181.57",192.19M,0.40%
23-May-19,"16,164.61","16,228.47","16,228.47","16,105.53",243.74M,-1.00%
22-May-19,"16,327.35","16,345.79","16,355.14","16,308.75",197.46M,-0.60%
21-May-19,"16,426.47","16,383.30","16,426.47","16,354.31",218.95M,0.15%
17-May-19,"16,401.75","16,383.50","16,456.09","16,376.81",182.49M,-0.26%
16-May-19,"16,443.86","16,361.09","16,461.94","16,349.70",207.25M,0.77%
15-May-19,"16,318.14","16,237.80","16,341.34","16,229.69",203.56M,0.21%
14-May-19,"16,284.53","16,227.41","16,320.89","16,206.22",205.38M,0.56%
