Date,Price,Open,High,Low,Volume,Change,Country
2020-08-12,4359.58,4367.7,4387.8,4357.92,94.26,-0.2,UAE
2020-08-11,4368.21,4353.48,4392.34,4352.67,86.33,0.33,UAE
2020-08-10,4353.71,4322.54,4379.05,4318.62,88.26,0.51,UAE
2020-08-09,4331.49,4359.58,4367.02,4325.28,46.52,-0.64,UAE
2020-08-06,4359.58,4308.98,4359.58,4308.98,36.59,1.25,UAE
2020-08-05,4305.92,4318.0,4342.76,4305.92,54.18,-0.28,UAE
2020-08-04,4318.0,4324.1,4345.22,4314.11,52.35,-0.14,UAE
2020-08-03,4324.14,4304.74,4330.92,4297.66,74.61,0.45,UAE
2020-07-29,4304.74,4324.33,4334.0,4286.24,87.11,-0.45,UAE
2020-07-28,4324.33,4330.75,4335.28,4297.98,81.05,-0.15,UAE
2020-07-27,4330.75,4284.19,4330.9,4284.19,43.16,1.06,UAE
2020-07-26,4285.3,4262.37,4298.54,4256.88,53.62,0.57,UAE
2020-07-23,4261.07,4259.13,4285.22,4246.05,36.01,-0.03,UAE
2020-07-22,4262.19,4256.9,4273.67,4238.68,60.48,0.13,UAE
2020-07-21,4256.66,4238.74,4256.66,4214.83,60.73,0.43,UAE
2020-07-20,4238.5,4255.78,4259.22,4200.95,64.09,-0.41,UAE
2020-07-19,4255.78,4274.76,4277.78,4249.69,22.84,-0.44,UAE
2020-07-16,4274.46,4221.34,4274.46,4221.34,41.45,1.26,UAE
2020-07-15,4221.11,4289.35,4293.97,4221.11,48.18,-1.56,UAE
2020-07-14,4287.82,4304.46,4305.8,4272.62,41.75,-0.45,UAE
2020-07-13,4307.01,4315.67,4319.17,4285.15,32.18,-0.21,UAE
2020-07-12,4316.18,4291.54,4320.3,4291.54,30.64,0.48,UAE
2020-07-09,4295.48,4311.86,4321.32,4285.31,44.66,-0.38,UAE
2020-07-08,4311.86,4340.22,4340.22,4310.98,48.41,-0.67,UAE
2020-07-07,4341.04,4318.96,4359.1,4318.96,55.21,0.52,UAE
2020-07-06,4318.45,4304.93,4326.34,4304.93,70.81,0.34,UAE
2020-07-05,4303.92,4311.72,4328.75,4302.25,34.21,-0.18,UAE
2020-07-02,4311.72,4284.69,4315.22,4284.69,40.27,0.62,UAE
2020-07-01,4285.06,4285.38,4314.7,4267.67,23.76,-0.02,UAE
2020-06-30,4285.8,4293.87,4295.8,4261.42,31.01,0.24,UAE
2020-06-29,4275.33,4303.44,4311.79,4267.65,21.61,-0.68,UAE
2020-06-28,4304.55,4283.56,4320.1,4273.73,16.2,0.44,UAE
2020-06-25,4285.59,4327.49,4327.49,4268.58,26.76,-1.02,UAE
2020-06-24,4329.72,4319.53,4347.03,4300.42,70.89,0.24,UAE
2020-06-23,4319.53,4346.92,4350.66,4319.53,39.58,-0.63,UAE
2020-06-22,4346.92,4334.75,4348.71,4319.87,32.33,0.28,UAE
2020-06-21,4334.75,4345.28,4345.28,4321.65,27.52,-0.24,UAE
2020-06-18,4345.28,4373.07,4373.07,4326.46,97.75,-0.71,UAE
2020-06-17,4376.42,4331.37,4376.42,4281.53,56.52,1.1,UAE
2020-06-16,4328.61,4270.7,4340.09,4270.7,40.04,1.43,UAE
2020-06-15,4267.76,4275.89,4286.94,4227.65,51.0,-0.2,UAE
2020-06-14,4276.4,4294.88,4294.88,4232.73,23.83,-0.43,UAE
2020-06-11,4294.88,4330.25,4330.25,4242.82,34.14,-0.84,UAE
2020-06-10,4331.27,4332.49,4342.16,4310.22,36.69,-0.02,UAE
2020-06-09,4332.28,4367.4,4377.93,4308.6,44.03,-0.84,UAE
2020-06-08,4369.08,4406.59,4408.55,4320.03,86.06,-0.82,UAE
2020-06-07,4405.32,4303.98,4421.6,4303.98,95.52,2.37,UAE
2020-06-04,4303.14,4285.16,4303.14,4263.67,60.38,0.43,UAE
2020-06-03,4284.73,4277.72,4284.73,4254.4,60.72,0.17,UAE
2020-06-02,4277.38,4168.68,4277.49,4167.09,39.94,2.56,UAE
2020-06-01,4170.71,4142.12,4170.75,4133.1,59.6,0.7,UAE
2020-05-31,4141.61,4116.77,4147.77,4098.17,32.96,0.54,UAE
2020-05-28,4119.32,4135.87,4158.74,4104.46,138.92,-0.35,UAE
2020-05-27,4133.76,4114.43,4165.76,4114.43,57.45,0.51,UAE
2020-05-21,4112.9,4131.12,4149.05,4107.99,46.82,-0.43,UAE
2020-05-20,4130.84,4074.3,4131.69,4072.5,107.1,1.39,UAE
2020-05-19,4074.3,4062.54,4101.81,4062.54,49.15,0.34,UAE
2020-05-18,4060.51,4067.57,4083.03,4058.26,45.87,-0.11,UAE
2020-05-17,4065.03,4068.71,4084.29,4050.16,19.8,-0.05,UAE
2020-05-14,4067.03,4056.71,4069.81,4023.22,28.36,0.2,UAE
2020-05-13,4058.95,4132.42,4132.42,4035.88,42.84,-1.82,UAE
2020-05-12,4134.1,4114.15,4158.98,4103.14,37.25,0.33,UAE
2020-05-11,4120.56,4118.74,4121.71,4040.53,34.69,0.04,UAE
2020-05-10,4118.74,4062.47,4118.74,4047.5,20.9,1.41,UAE
2020-05-07,4061.62,4021.32,4098.13,4015.11,23.72,1.0,UAE
2020-05-06,4021.55,4104.29,4109.26,4021.55,33.84,-2.0,UAE
2020-05-05,4103.82,4038.67,4110.96,4038.67,49.26,1.63,UAE
2020-05-04,4037.83,4104.67,4117.78,4021.17,57.92,-1.65,UAE
2020-05-03,4105.68,4230.37,4230.37,4103.7,32.99,-2.95,UAE
2020-04-30,4230.37,4222.82,4248.77,4179.56,60.78,0.2,UAE
2020-04-29,4221.98,4221.59,4244.85,4185.31,64.27,0.03,UAE
2020-04-28,4220.58,4169.23,4220.58,4097.24,68.08,1.21,UAE
2020-04-27,4170.08,4184.08,4239.95,4170.08,67.08,-0.28,UAE
2020-04-26,4181.84,4061.98,4182.94,4045.94,58.38,2.93,UAE
2020-04-23,4062.99,3990.62,4123.89,3990.62,90.47,1.9,UAE
2020-04-22,3987.06,3860.46,3987.06,3800.02,70.27,3.28,UAE
2020-04-21,3860.46,3969.05,3969.05,3846.53,58.74,-2.74,UAE
2020-04-20,3969.05,4083.6,4104.19,3962.1,35.96,-2.81,UAE
2020-04-19,4083.6,3973.58,4103.51,3973.58,25.5,2.87,UAE
2020-04-16,3969.51,4126.93,4126.93,3969.32,34.4,-3.83,UAE
2020-04-15,4127.44,4182.77,4254.26,4113.93,33.09,-1.23,UAE
2020-04-14,4178.7,4135.03,4266.34,4086.22,42.13,1.05,UAE
2020-04-13,4135.45,4200.8,4249.47,4127.28,66.36,-1.56,UAE
2020-04-12,4200.8,4113.67,4298.49,4113.67,43.4,2.12,UAE
2020-04-09,4113.67,3868.36,4113.67,3868.36,54.42,6.38,UAE
2020-04-08,3866.83,3930.34,3930.34,3827.4,38.91,-1.56,UAE
2020-04-07,3928.23,3731.59,3944.16,3724.44,77.1,5.51,UAE
2020-04-06,3722.94,3668.89,3723.24,3655.88,87.41,1.26,UAE
2020-04-05,3676.46,3749.2,3777.48,3639.86,41.82,-2.18,UAE
2020-04-02,3758.35,3733.91,3758.73,3672.57,41.47,0.35,UAE
2020-04-01,3745.1,3722.99,3751.2,3680.39,52.68,0.28,UAE
2020-03-31,3734.69,3739.92,3779.3,3691.36,72.96,-0.25,UAE
2020-03-30,3744.13,3878.84,3893.1,3738.7,70.8,-3.47,UAE
2020-03-29,3878.84,3759.54,3885.67,3688.97,61.55,2.87,UAE
2020-03-26,3770.73,3907.14,3909.74,3768.38,30.01,-3.84,UAE
2020-03-25,3921.39,3653.93,3923.75,3653.93,93.3,7.39,UAE
2020-03-24,3651.4,3443.35,3719.84,3431.65,51.99,6.08,UAE
2020-03-23,3442.09,3552.61,3552.61,3429.42,43.13,-3.11,UAE
2020-03-22,3552.61,3674.88,3674.88,3552.61,35.58,-3.61,UAE
2020-03-19,3685.56,3397.07,3715.25,3307.52,108.11,8.41,UAE
2020-03-18,3399.61,3326.91,3475.71,3304.36,82.38,2.29,UAE
2020-03-17,3323.35,3549.06,3555.98,3323.11,122.68,-6.33,UAE
2020-03-16,3548.04,3843.65,3843.65,3548.04,112.43,-7.83,UAE
2020-03-15,3849.25,3930.32,3976.81,3751.75,64.36,-1.86,UAE
2020-03-12,3922.18,4228.78,4228.78,3921.41,140.2,-7.4,UAE
2020-03-11,4235.51,4267.73,4290.78,4225.18,57.84,-0.64,UAE
2020-03-10,4262.64,4034.13,4310.34,4031.33,76.42,5.52,UAE
2020-03-09,4039.59,4363.83,4363.83,4009.12,143.92,-8.06,UAE
2020-03-08,4393.85,4625.79,4625.79,4326.76,70.12,-5.37,UAE
2020-03-05,4643.09,4669.66,4683.91,4607.74,38.11,-0.57,UAE
2020-03-04,4669.66,4804.14,4804.14,4655.55,37.17,-2.84,UAE
2020-03-03,4806.18,4763.85,4870.43,4763.85,33.77,0.9,UAE
2020-03-02,4763.48,4724.16,4824.84,4724.16,38.79,0.84,UAE
2020-03-01,4723.82,4894.81,4894.81,4686.32,68.87,-3.62,UAE
2020-02-27,4901.43,4889.67,4987.96,4881.67,42.14,0.22,UAE
2020-02-26,4890.68,4931.32,4953.82,4884.75,44.33,-0.93,UAE
2020-02-25,4936.37,4927.26,4979.44,4920.12,44.33,0.11,UAE
2020-02-24,4931.04,5041.86,5043.49,4929.51,61.31,-2.2,UAE
2020-02-23,5041.86,5033.98,5061.09,5032.93,21.54,0.17,UAE
2020-02-20,5033.15,5073.99,5073.99,5032.47,29.82,-0.8,UAE
2020-02-19,5073.82,5054.68,5073.82,5048.38,81.62,0.36,UAE
2020-02-18,5055.74,5081.34,5081.34,5054.07,27.42,-0.53,UAE
2020-02-17,5082.46,5063.64,5082.5,5061.27,37.3,0.39,UAE
2020-02-16,5062.82,5038.4,5065.1,5038.02,22.58,0.5,UAE
2020-02-13,5037.46,5065.8,5068.79,5017.92,46.55,-0.56,UAE
2020-02-12,5065.69,5074.44,5079.26,5062.65,50.08,-0.15,UAE
2020-02-11,5073.38,5092.45,5093.64,5065.37,50.62,-0.39,UAE
2020-02-10,5093.38,5090.47,5106.24,5088.05,33.31,0.06,UAE
2020-02-09,5090.21,5087.27,5104.07,5083.66,30.59,0.06,UAE
2020-02-06,5087.21,5080.85,5098.06,5070.97,40.57,0.13,UAE
2020-02-05,5080.79,5095.54,5106.53,5059.9,94.88,-0.29,UAE
2020-02-04,5095.52,5076.27,5108.3,5070.66,39.88,0.37,UAE
2020-02-03,5076.67,5118.27,5140.36,5060.09,25.03,-0.77,UAE
2020-02-02,5115.92,5153.95,5153.95,5112.02,12.09,-0.78,UAE
2020-01-30,5156.19,5165.99,5178.29,5154.39,37.01,-0.17,UAE
2020-01-29,5165.06,5175.45,5211.34,5163.78,37.8,-0.25,UAE
2020-01-28,5178.26,5167.24,5203.87,5167.24,31.71,0.21,UAE
2020-01-27,5167.24,5224.93,5236.28,5166.75,29.8,-1.2,UAE
2020-01-26,5230.01,5244.69,5246.87,5229.22,17.56,-0.28,UAE
2020-01-23,5244.69,5235.04,5256.06,5202.65,29.13,0.2,UAE
2020-01-22,5234.02,5184.53,5234.02,5183.48,30.31,0.95,UAE
2020-01-21,5184.53,5212.74,5214.29,5182.8,25.66,-0.55,UAE
2020-01-20,5213.25,5174.42,5222.21,5158.14,22.92,0.76,UAE
2020-01-19,5174.0,5180.14,5189.97,5169.86,24.48,-0.1,UAE
2020-01-16,5179.12,5174.05,5184.34,5156.85,27.05,0.1,UAE
2020-01-15,5174.05,5168.62,5174.18,5135.33,39.24,0.11,UAE
2020-01-14,5168.62,5113.75,5168.62,5104.83,41.07,1.07,UAE
2020-01-13,5113.75,5083.98,5113.75,5079.22,38.91,0.59,UAE
2020-01-12,5083.98,5075.69,5089.44,5075.69,14.78,0.16,UAE
2020-01-09,5075.69,5021.9,5075.69,5021.9,43.15,1.12,UAE
2020-01-08,5019.36,5053.39,5053.39,4995.82,24.15,-0.74,UAE
2020-01-07,5056.75,5007.68,5056.75,5007.68,21.71,0.98,UAE
2020-01-06,5007.68,5029.22,5050.24,5007.64,35.04,-0.4,UAE
2020-01-05,5027.96,5096.2,5096.2,5022.05,29.98,-1.42,UAE
2020-01-02,5100.27,5075.89,5100.27,5070.05,33.19,0.48,UAE
2019-12-31,5075.77,5091.62,5096.35,5064.4,114.3,-0.31,UAE
2019-12-30,5091.62,5073.02,5094.9,5059.4,78.91,0.38,UAE
2019-12-29,5072.5,5050.49,5086.82,5050.49,45.64,0.44,UAE
2019-12-26,5050.49,5103.1,5103.66,5050.49,43.34,-1.03,UAE
2019-12-25,5103.1,5083.39,5103.1,5079.95,7.16,0.39,UAE
2019-12-24,5083.39,5110.71,5114.03,5072.1,20.86,-0.56,UAE
2019-12-23,5111.78,5075.6,5111.78,5062.49,47.51,0.71,UAE
2019-12-22,5075.49,5092.41,5092.41,5047.1,19.13,-0.33,UAE
2019-12-19,5092.41,5092.8,5099.59,5077.9,83.36,-0.05,UAE
2019-12-18,5094.86,5059.13,5095.23,5055.89,46.98,0.72,UAE
2019-12-17,5058.61,5038.75,5061.35,5036.72,63.28,0.39,UAE
2019-12-16,5038.75,5028.01,5046.38,5027.42,34.67,0.18,UAE
2019-12-15,5029.93,5036.05,5047.01,5014.85,34.27,-0.13,UAE
2019-12-12,5036.46,5036.32,5046.59,5028.81,46.76,-0.07,UAE
2019-12-11,5040.23,5020.13,5040.23,5019.57,25.85,0.4,UAE
2019-12-10,5020.13,5023.04,5035.45,5018.78,44.02,-0.06,UAE
2019-12-09,5023.04,5043.39,5043.39,5016.48,31.74,-0.4,UAE
2019-12-08,5043.39,5045.06,5045.06,5029.96,19.28,-0.06,UAE
2019-12-05,5046.61,5047.97,5047.97,5026.75,27.36,-0.03,UAE
2019-12-04,5047.97,5033.34,5060.39,5030.34,103.77,0.34,UAE
2019-11-28,5030.76,5044.68,5051.87,5030.76,27.49,-0.25,UAE
2019-11-27,5043.61,5046.81,5064.98,5038.81,36.11,-0.05,UAE
2019-11-26,5046.2,5090.95,5091.95,5037.24,74.55,-0.89,UAE
2019-11-25,5091.28,5041.23,5092.08,5034.05,31.76,0.99,UAE
2019-11-24,5041.23,5046.89,5047.24,5030.54,29.13,-0.01,UAE
2019-11-21,5041.73,5092.7,5098.33,5039.08,40.42,-1.0,UAE
2019-11-20,5092.7,5086.83,5092.7,5054.14,23.31,0.11,UAE
2019-11-19,5087.28,5044.31,5087.28,5032.44,32.99,0.8,UAE
2019-11-18,5046.91,5062.28,5101.25,5042.31,42.41,-0.27,UAE
2019-11-17,5060.63,5137.62,5138.38,5051.68,51.11,-1.5,UAE
2019-11-14,5137.62,5069.83,5137.75,5055.03,29.48,1.34,UAE
2019-11-13,5069.83,5080.42,5088.04,5051.98,63.46,-0.11,UAE
2019-11-12,5075.48,5087.45,5088.49,5055.72,45.03,-0.24,UAE
2019-11-11,5087.51,5094.13,5101.79,5068.02,36.18,-0.12,UAE
2019-11-10,5093.56,5131.88,5153.61,5087.13,30.32,-0.74,UAE
2019-11-07,5131.37,5145.77,5150.02,5131.01,26.54,-0.25,UAE
2019-11-06,5144.23,5154.12,5154.12,5128.29,23.85,-0.19,UAE
2019-11-05,5154.12,5113.95,5154.12,5105.31,74.96,0.86,UAE
2019-11-04,5110.34,5113.33,5114.56,5091.34,36.85,-0.06,UAE
2019-11-03,5113.33,5108.96,5142.11,5103.08,27.03,0.11,UAE
2019-10-31,5107.76,5173.17,5180.71,5104.84,49.28,-1.26,UAE
2019-10-30,5173.17,5075.14,5173.17,5071.95,32.28,1.93,UAE
2019-10-29,5075.14,5134.7,5154.68,5073.79,39.19,-1.16,UAE
2019-10-28,5134.7,5148.65,5173.65,5134.7,40.64,-0.27,UAE
2019-10-27,5148.55,5163.56,5172.02,5141.71,22.63,-0.28,UAE
2019-10-24,5163.09,5152.15,5181.11,5146.88,48.68,0.22,UAE
2019-10-23,5151.81,5136.0,5151.81,5127.01,42.35,0.31,UAE
2019-10-22,5135.94,5102.42,5135.94,5098.75,23.09,0.66,UAE
2019-10-21,5102.42,5089.74,5102.42,5070.48,31.37,0.25,UAE
2019-10-20,5089.74,5093.29,5093.51,5067.49,12.81,-0.07,UAE
2019-10-17,5093.29,5085.74,5093.29,5059.75,37.74,0.13,UAE
2019-10-16,5086.81,5082.6,5103.09,5079.15,28.16,0.1,UAE
2019-10-15,5081.53,5088.31,5088.63,5063.74,58.67,-0.13,UAE
2019-10-14,5087.98,5090.89,5095.76,5065.83,34.34,-0.0,UAE
2019-10-13,5088.13,5073.49,5096.01,5073.49,27.66,0.29,UAE
2019-10-10,5073.49,5053.05,5073.49,5043.68,26.71,0.4,UAE
2019-10-09,5053.29,5070.19,5070.3,5050.15,14.34,-0.33,UAE
2019-10-08,5070.19,5073.36,5077.62,5049.16,29.17,-0.1,UAE
2019-10-07,5075.49,5035.95,5075.49,5030.67,32.51,0.79,UAE
2019-10-06,5035.95,5027.96,5045.52,5024.28,20.7,0.16,UAE
2019-10-03,5027.96,5030.44,5039.08,5020.51,27.46,-0.06,UAE
2019-10-02,5030.86,5054.06,5054.06,5017.58,52.94,-0.46,UAE
2019-10-01,5054.06,5056.64,5061.39,5040.81,36.68,-0.06,UAE
2019-09-30,5057.32,5072.94,5083.59,5052.44,44.76,-0.33,UAE
2019-09-29,5074.17,5069.42,5082.14,5056.25,19.04,0.09,UAE
2019-09-26,5069.42,5090.59,5093.07,5062.39,25.32,-0.37,UAE
2019-09-25,5088.46,5075.24,5088.69,5054.3,25.12,0.24,UAE
2019-09-24,5076.48,5081.36,5102.01,5068.31,26.09,0.02,UAE
2019-09-23,5075.3,5123.12,5125.94,5072.63,37.29,-0.93,UAE
2019-09-22,5122.7,5125.06,5134.4,5107.99,22.1,-0.04,UAE
2019-09-19,5124.72,5155.55,5157.74,5083.33,109.69,-0.61,UAE
2019-09-18,5156.07,5173.86,5173.86,5144.5,44.0,-0.28,UAE
2019-09-17,5170.66,5155.38,5170.72,5132.05,71.31,0.19,UAE
2019-09-16,5160.73,5073.86,5160.73,5058.54,40.16,1.71,UAE
2019-09-15,5073.86,5096.09,5096.66,5070.22,28.36,-0.44,UAE
2019-09-12,5096.09,5106.5,5117.42,5088.41,42.9,-0.2,UAE
2019-09-11,5106.5,5095.51,5106.55,5072.8,42.68,0.21,UAE
2019-09-10,5095.75,5075.54,5096.05,5065.22,42.66,0.39,UAE
2019-09-09,5075.88,5104.42,5113.54,5065.41,45.99,-0.58,UAE
2019-09-08,5105.25,5116.22,5133.3,5103.22,36.97,-0.17,UAE
2019-09-05,5114.09,5117.06,5156.46,5102.31,43.4,-0.21,UAE
2019-09-04,5124.87,5105.12,5125.6,5096.56,50.72,0.39,UAE
2019-09-03,5105.12,5156.83,5173.05,5105.12,52.52,-0.99,UAE
2019-09-02,5156.01,5122.07,5159.21,5108.2,57.34,0.68,UAE
2019-09-01,5121.17,5165.57,5166.09,5110.02,24.9,-0.86,UAE
2019-08-29,5165.57,5132.68,5165.57,5107.83,27.28,0.72,UAE
2019-08-28,5128.56,5130.75,5135.28,5105.68,51.49,-0.04,UAE
2019-08-27,5130.75,4993.32,5130.75,4993.32,81.9,2.67,UAE
2019-08-26,4997.22,4968.17,5006.83,4967.1,40.46,0.58,UAE
2019-08-25,4968.17,5035.9,5035.9,4964.35,52.16,-1.41,UAE
2019-08-22,5038.99,5041.69,5075.15,5038.0,63.35,-0.03,UAE
2019-08-21,5040.62,5067.68,5067.68,5039.91,60.98,-0.56,UAE
2019-08-20,5068.81,5027.62,5087.34,5015.92,56.14,0.82,UAE
2019-08-19,5027.62,5039.13,5044.26,5020.98,36.75,-0.23,UAE
2019-08-18,5039.13,5055.79,5055.79,5021.65,32.15,-0.31,UAE
2019-08-15,5054.66,5052.71,5055.6,5011.85,41.52,0.02,UAE
2019-08-14,5053.77,5100.37,5134.54,5053.3,50.51,-0.85,UAE
2019-08-08,5097.17,5118.56,5124.68,5087.01,72.12,-0.42,UAE
2019-08-07,5118.76,5081.21,5141.05,5080.15,51.53,0.74,UAE
2019-08-06,5080.97,5082.09,5116.94,5060.94,48.96,-0.04,UAE
2019-08-05,5083.16,5179.93,5181.82,5065.4,65.57,-1.87,UAE
2019-08-04,5179.93,5229.09,5229.44,5179.7,35.36,-0.96,UAE
2019-08-01,5230.22,5316.83,5320.07,5215.19,41.91,-1.65,UAE
2019-07-31,5317.9,5331.14,5337.05,5299.54,109.85,-0.25,UAE
2019-07-30,5331.14,5364.13,5366.91,5317.75,65.36,-0.59,UAE
2019-07-29,5362.83,5348.66,5362.83,5309.39,85.13,0.27,UAE
2019-07-28,5348.5,5387.77,5391.38,5347.34,61.86,-0.73,UAE
2019-07-25,5387.77,5356.6,5387.77,5350.59,115.77,0.57,UAE
2019-07-24,5357.01,5342.8,5360.15,5328.83,100.06,0.25,UAE
2019-07-23,5343.86,5300.15,5343.86,5288.91,103.82,0.85,UAE
2019-07-22,5299.08,5235.37,5303.94,5233.28,147.57,1.22,UAE
2019-07-21,5235.37,5217.07,5257.17,5217.07,28.16,0.33,UAE
2019-07-18,5218.13,5086.41,5324.28,5086.41,100.36,2.7,UAE
2019-07-17,5080.74,5077.22,5082.28,5059.68,22.4,0.07,UAE
2019-07-16,5077.22,5043.08,5078.87,5037.15,50.8,0.7,UAE
2019-07-15,5041.95,5056.26,5056.74,5037.54,40.08,-0.28,UAE
2019-07-14,5056.26,5052.43,5073.3,5052.22,50.19,0.08,UAE
2019-07-11,5052.43,5026.74,5055.79,5017.4,64.86,0.51,UAE
2019-07-10,5026.74,5023.23,5026.74,5008.31,27.4,0.09,UAE
2019-07-09,5022.17,5010.55,5023.52,4995.71,23.24,0.23,UAE
2019-07-08,5010.55,5003.28,5011.73,4994.03,41.16,0.15,UAE
2019-07-07,5003.28,5003.07,5018.51,4993.66,20.59,0.08,UAE
2019-07-04,4999.46,4980.29,4999.46,4974.76,24.69,0.2,UAE
2019-07-03,4989.38,4972.13,4989.38,4962.0,39.49,0.21,UAE
2019-07-02,4978.84,4973.4,4992.02,4968.6,22.69,0.01,UAE
2019-07-01,4978.56,4980.63,5008.23,4970.76,28.02,-0.03,UAE
2019-06-30,4979.95,4991.18,4998.59,4978.98,54.08,-0.24,UAE
2019-06-27,4991.69,4956.67,5008.02,4951.94,32.8,0.72,UAE
2019-06-26,4955.95,4988.28,4990.81,4952.39,40.26,-0.67,UAE
2019-06-25,4989.41,5014.2,5014.2,4958.52,36.84,-0.52,UAE
2019-06-24,5015.34,4987.47,5015.34,4981.34,40.02,0.53,UAE
2019-06-23,4988.78,5043.69,5043.69,4986.23,30.07,-1.11,UAE
2019-06-20,5044.72,4975.57,5044.72,4958.93,140.0,1.4,UAE
2019-06-19,4974.84,4913.47,4974.84,4913.47,46.38,1.27,UAE
2019-06-18,4912.33,4902.1,4935.92,4899.83,22.56,0.23,UAE
2019-06-17,4901.08,4955.26,4968.17,4901.04,29.29,-1.09,UAE
2019-06-16,4955.26,4964.2,4967.3,4923.85,20.67,-0.17,UAE
2019-06-13,4963.69,4988.59,4989.62,4935.77,32.25,-0.54,UAE
2019-06-12,4990.86,4965.87,4993.29,4955.54,33.94,0.5,UAE
2019-06-11,4965.87,4996.7,4996.7,4965.67,27.41,-0.64,UAE
2019-06-10,4997.83,4953.36,5010.23,4953.36,40.64,0.84,UAE
2019-06-09,4956.25,5004.61,5040.18,4940.48,18.46,-0.95,UAE
2019-05-30,5003.59,4865.69,5006.15,4865.69,79.97,2.82,UAE
2019-05-29,4866.18,4791.42,4866.18,4785.83,27.95,1.56,UAE
2019-05-28,4791.42,4779.22,4812.15,4758.98,129.47,0.26,UAE
2019-05-27,4779.22,4775.58,4817.12,4772.6,26.87,0.09,UAE
2019-05-26,4774.75,4777.68,4823.09,4768.76,19.39,-0.05,UAE
2019-05-23,4777.32,4750.01,4777.32,4747.64,43.56,0.57,UAE
2019-05-22,4750.01,4782.48,4791.62,4739.65,33.11,-0.68,UAE
2019-05-21,4782.48,4732.94,4799.08,4732.94,43.49,1.05,UAE
2019-05-20,4732.94,4729.61,4736.27,4705.05,42.0,-0.0,UAE
2019-05-19,4732.96,4718.54,4732.96,4670.97,48.15,0.29,UAE
2019-05-16,4719.26,4779.61,4787.97,4719.26,37.47,-1.22,UAE
2019-05-15,4777.57,4802.7,4840.98,4772.33,39.58,-0.52,UAE
2019-05-14,4802.58,4930.35,4930.35,4700.22,71.82,-2.57,UAE
2019-05-13,4929.22,5097.79,5097.79,4909.29,53.8,-3.32,UAE
2019-05-12,5098.3,5052.8,5104.06,5052.57,33.01,0.9,UAE
2019-05-09,5052.8,5125.26,5129.89,5028.56,33.9,-1.39,UAE
2019-05-08,5123.94,5123.88,5123.94,5056.76,25.88,-0.01,UAE
2019-05-07,5124.48,5146.48,5166.98,5108.98,30.03,-0.42,UAE
2019-05-06,5146.13,5220.85,5265.74,5146.13,18.6,-1.54,UAE
2019-05-05,5226.46,5242.59,5296.09,5224.79,24.16,-0.31,UAE
2019-05-02,5242.59,5258.32,5266.03,5232.46,25.02,-0.3,UAE
2019-05-01,5258.32,5257.54,5258.32,5222.6,27.53,0.01,UAE
2019-04-30,5258.05,5331.31,5331.31,5237.83,136.01,-1.4,UAE
2019-04-29,5332.44,5380.67,5389.75,5311.47,56.39,-0.9,UAE
2019-04-28,5380.67,5392.65,5395.67,5367.19,23.05,-0.21,UAE
2019-04-25,5391.88,5391.12,5391.88,5354.08,38.63,-0.05,UAE
2019-04-24,5394.7,5404.53,5408.69,5377.7,57.45,-0.18,UAE
2019-04-23,5404.53,5384.99,5426.25,5367.49,52.1,0.34,UAE
2019-04-22,5386.44,5346.3,5388.58,5345.48,47.32,0.75,UAE
2019-04-21,5346.3,5293.14,5361.85,5284.44,47.27,1.03,UAE
2019-04-18,5292.0,5238.2,5292.0,5231.48,103.01,1.05,UAE
2019-04-17,5237.07,5213.29,5237.07,5203.9,77.85,0.45,UAE
2019-04-16,5213.63,5221.51,5250.07,5206.12,92.14,-0.16,UAE
2019-04-15,5222.23,5174.02,5246.89,5174.02,107.64,0.93,UAE
2019-04-14,5174.02,5053.51,5174.02,5053.51,68.47,2.41,UAE
2019-04-11,5052.34,5057.62,5065.01,5037.74,62.39,-0.11,UAE
2019-04-10,5058.1,5076.03,5086.45,5043.34,63.72,-0.35,UAE
2019-04-09,5076.03,5075.47,5091.29,5065.77,75.92,0.01,UAE
2019-04-08,5075.47,5052.49,5075.47,5039.45,60.41,0.45,UAE
2019-04-07,5052.49,5031.46,5066.87,5031.46,47.71,0.4,UAE
2019-04-04,5032.19,5054.04,5061.15,5029.51,56.7,-0.33,UAE
2019-04-03,5048.98,5054.29,5054.29,5029.6,73.7,-0.09,UAE
2019-04-02,5053.51,5056.42,5065.86,5045.07,61.24,-0.04,UAE
2019-04-01,5055.29,5074.65,5091.53,5052.46,40.7,-0.38,UAE
2019-03-31,5074.65,5100.61,5100.61,5063.34,25.25,-0.52,UAE
2019-03-28,5101.0,5109.42,5109.42,5041.36,50.31,-0.16,UAE
2019-03-27,5109.42,5125.3,5132.87,5109.42,54.07,-0.34,UAE
2019-03-26,5126.86,5116.5,5128.8,5110.14,72.11,0.17,UAE
2019-03-25,5117.94,5094.83,5118.23,5077.95,61.69,0.45,UAE
2019-03-24,5094.83,5126.01,5131.24,5080.75,22.26,-0.64,UAE
2019-03-21,5127.45,5089.29,5132.75,5066.0,45.5,0.57,UAE
2019-03-20,5098.32,5078.3,5098.51,5065.22,72.41,0.37,UAE
2019-03-19,5079.38,5063.75,5079.38,5055.13,90.38,0.25,UAE
2019-03-18,5066.74,4977.29,5066.74,4977.29,61.15,1.8,UAE
2019-03-17,4977.29,4995.3,4998.28,4952.7,26.55,-0.41,UAE
2019-03-14,4997.56,4807.9,5000.56,4807.9,127.86,3.69,UAE
