Date,Price,Open,High,Low,Volume,Change %,Country
"Mar 26, 2020","5,113.30","4,998.10","5,174.40","4,998.10",1.21B,2.30%,Australia
"Mar 25, 2020","4,998.10","4,735.70","5,024.50","4,735.70",1.35B,5.54%,Australia
"Mar 24, 2020","4,735.70","4,546.00","4,735.70","4,546.00",1.34B,4.17%,Australia
"Mar 23, 2020","4,546.00","4,816.60","4,816.60","4,402.50",1.47B,-5.62%,Australia
"Mar 20, 2020","4,816.60","4,782.90","5,016.10","4,782.90",1.87B,0.70%,Australia
"Mar 19, 2020","4,782.90","4,953.20","5,102.50","4,741.00",1.87B,-3.44%,Australia
"Mar 18, 2020","4,953.20","5,293.40","5,293.40","4,888.10",1.77B,-6.43%,Australia
"Mar 17, 2020","5,293.40","5,002.00","5,303.70","4,997.30",2.00B,5.83%,Australia
"Mar 16, 2020","5,002.00","5,539.30","5,539.30","5,002.00",1.64B,-9.70%,Australia
"Mar 13, 2020","5,539.30","5,304.60","5,539.30","4,873.70",2.26B,4.42%,Australia
"Mar 12, 2020","5,304.60","5,725.90","5,725.90","5,290.00",1.82B,-7.36%,Australia
"Mar 11, 2020","5,725.90","5,939.60","5,972.50","5,725.90",1.41B,-3.60%,Australia
"Mar 10, 2020","5,939.60","5,760.60","5,939.60","5,538.90",1.80B,3.11%,Australia
"Mar 09, 2020","5,760.60","6,216.20","6,216.20","5,760.60",1.44B,-7.33%,Australia
"Mar 06, 2020","6,216.20","6,395.70","6,395.70","6,216.20",959.37M,-2.81%,Australia
"Mar 05, 2020","6,395.70","6,325.40","6,447.10","6,325.40",989.84M,1.11%,Australia
"Mar 04, 2020","6,325.40","6,435.70","6,435.70","6,310.20",1.02B,-1.71%,Australia
"Mar 03, 2020","6,435.70","6,391.50","6,524.30","6,391.50",1.05B,0.69%,Australia
"Mar 02, 2020","6,391.50","6,438.90","6,438.90","6,245.20",1.47B,-0.77%,Australia
"Feb 28, 2020","6,441.20","6,657.90","6,657.90","6,426.80",1.52B,-3.25%,Australia
"Feb 27, 2020","6,657.90","6,708.10","6,728.20","6,630.50",1.02B,-0.75%,Australia
"Feb 26, 2020","6,708.10","6,866.60","6,866.60","6,690.10",1.01B,-2.31%,Australia
"Feb 25, 2020","6,866.60","6,978.30","6,978.30","6,800.00",1.04B,-1.60%,Australia
"Feb 24, 2020","6,978.30","7,139.00","7,139.00","6,967.90",812.83M,-2.25%,Australia
"Feb 21, 2020","7,139.00","7,162.50","7,162.60","7,135.70",1.07B,-0.33%,Australia
"Feb 20, 2020","7,162.50","7,144.60","7,197.20","7,144.60",832.83M,0.25%,Australia
"Feb 19, 2020","7,144.60","7,113.70","7,144.60","7,102.90",866.41M,0.43%,Australia
"Feb 18, 2020","7,113.70","7,125.10","7,125.10","7,096.80",627.53M,-0.16%,Australia
"Feb 17, 2020","7,125.10","7,130.20","7,137.40","7,104.40",501.87M,-0.07%,Australia
"Feb 14, 2020","7,130.20","7,103.20","7,138.40","7,101.10",691.32M,0.38%,Australia
"Feb 13, 2020","7,103.20","7,088.20","7,145.80","7,086.80",737.68M,0.21%,Australia
"Feb 12, 2020","7,088.20","7,055.30","7,098.60","7,055.10",692.66M,0.47%,Australia
"Feb 11, 2020","7,055.30","7,012.50","7,070.20","7,012.50",618.73M,0.61%,Australia
"Feb 10, 2020","7,012.50","7,022.60","7,024.40","6,982.60",589.67M,-0.14%,Australia
"Feb 07, 2020","7,022.60","7,049.20","7,051.60","7,002.00",639.84M,-0.38%,Australia
"Feb 06, 2020","7,049.20","6,976.10","7,050.00","6,976.10",687.99M,1.05%,Australia
"Feb 05, 2020","6,976.10","6,948.70","7,009.30","6,948.70",654.14M,0.39%,Australia
"Feb 04, 2020","6,948.70","6,923.30","6,963.30","6,915.00",599.36M,0.37%,Australia
"Feb 03, 2020","6,923.30","7,017.20","7,017.20","6,897.00",617.57M,-1.34%,Australia
"Jan 31, 2020","7,017.20","7,008.40","7,046.70","7,008.40",756.35M,0.13%,Australia
"Jan 30, 2020","7,008.40","7,031.50","7,038.20","6,993.00",685.47M,-0.33%,Australia
"Jan 29, 2020","7,031.50","6,994.50","7,046.80","6,994.50",590.50M,0.53%,Australia
"Jan 28, 2020","6,994.50","7,051.20","7,090.50","6,964.70",619.67M,-1.35%,Australia
"Jan 24, 2020","7,090.50","7,088.00","7,122.70","7,085.70",477.56M,0.04%,Australia
"Jan 23, 2020","7,088.00","7,132.70","7,132.70","7,068.80",539.66M,-0.63%,Australia
"Jan 22, 2020","7,132.70","7,066.30","7,144.90","7,062.20",601.97M,0.94%,Australia
"Jan 21, 2020","7,066.30","7,079.50","7,079.50","7,040.70",480.90M,-0.19%,Australia
"Jan 20, 2020","7,079.50","7,064.10","7,092.50","7,064.10",423.43M,0.22%,Australia
"Jan 17, 2020","7,064.10","7,041.80","7,088.10","7,041.80",500.32M,0.32%,Australia
"Jan 16, 2020","7,041.80","6,994.80","7,041.80","6,994.80",548.16M,0.67%,Australia
"Jan 15, 2020","6,994.80","6,962.20","6,996.80","6,960.40",573.38M,0.47%,Australia
"Jan 14, 2020","6,962.20","6,903.70","6,962.80","6,903.70",549.74M,0.85%,Australia
"Jan 13, 2020","6,903.70","6,929.00","6,929.00","6,880.70",358.10M,-0.37%,Australia
"Jan 10, 2020","6,929.00","6,874.20","6,933.20","6,874.20",516.00M,0.80%,Australia
"Jan 09, 2020","6,874.20","6,817.60","6,889.20","6,817.60",502.14M,0.83%,Australia
"Jan 08, 2020","6,817.60","6,826.40","6,831.70","6,749.60",570.66M,-0.13%,Australia
"Jan 07, 2020","6,826.40","6,735.70","6,834.30","6,735.70",447.41M,1.35%,Australia
"Jan 06, 2020","6,735.70","6,733.10","6,738.60","6,671.70",469.75M,0.03%,Australia
"Jan 03, 2020","6,733.50","6,690.60","6,788.20","6,690.60",365.16M,0.64%,Australia
"Jan 02, 2020","6,690.60","6,684.10","6,709.20","6,669.20",304.87M,0.10%,Australia
"Nov 18, 2020","16,889.82","16,972.32","16,990.57","16,884.75",254.87M,-0.34%,Canada
"Nov 17, 2020","16,948.06","16,800.19","16,952.78","16,773.82",264.19M,0.34%,Canada
"Nov 16, 2020","16,889.81","16,791.87","16,889.81","16,733.98",306.57M,1.28%,Canada
"Nov 13, 2020","16,675.64","16,679.49","16,736.25","16,662.37",240.21M,0.56%,Canada
"Nov 12, 2020","16,582.18","16,774.19","16,794.92","16,532.79",268.74M,-1.14%,Canada
"Nov 11, 2020","16,774.14","16,718.35","16,801.02","16,674.90",270.39M,0.96%,Canada
"Nov 10, 2020","16,615.37","16,503.03","16,654.81","16,485.78",311.21M,0.85%,Canada
"Nov 09, 2020","16,475.86","16,626.32","16,680.25","16,465.19",476.66M,-0.91%,Canada
"Nov 06, 2020","16,627.03","16,359.35","16,715.72","16,236.62",58.46M,1.85%,Canada
"Nov 05, 2020","16,325.42","16,232.70","16,338.39","16,223.68",86.79M,2.04%,Canada
"Nov 04, 2020","15,998.74","16,053.66","16,111.67","15,894.24",285.81M,0.37%,Canada
"Nov 03, 2020","15,939.15","15,791.83","15,975.85","15,791.83",194.52M,1.54%,Canada
"Nov 02, 2020","15,696.87","15,684.92","15,724.93","15,569.43",197.14M,0.75%,Canada
"Oct 30, 2020","15,580.64","15,616.02","15,632.32","15,418.46",221.69M,-0.57%,Canada
"Oct 29, 2020","15,670.70","15,633.63","15,738.19","15,514.59",205.66M,0.54%,Canada
"Oct 28, 2020","15,586.57","15,835.10","15,835.10","15,575.13",277.46M,-2.71%,Canada
"Oct 27, 2020","16,020.94","16,084.68","16,104.59","15,999.24",188.79M,-0.36%,Canada
"Oct 26, 2020","16,079.55","16,207.95","16,224.22","15,990.08",219.83M,-1.38%,Canada
"Oct 23, 2020","16,304.08","16,312.57","16,334.83","16,228.60",188.72M,0.15%,Canada
"Oct 22, 2020","16,279.36","16,222.75","16,294.00","16,148.64",202.66M,0.30%,Canada
"Oct 21, 2020","16,230.23","16,246.89","16,313.10","16,203.03",188.60M,-0.26%,Canada
"Oct 20, 2020","16,273.26","16,350.01","16,369.91","16,245.97",213.25M,-0.00%,Canada
"Oct 19, 2020","16,274.07","16,483.39","16,490.89","16,261.82",213.18M,-1.00%,Canada
"Oct 16, 2020","16,438.75","16,534.44","16,549.69","16,435.69",176.77M,-0.38%,Canada
"Oct 15, 2020","16,501.03","16,305.11","16,515.18","16,289.96",182.20M,0.28%,Canada
"Oct 14, 2020","16,455.40","16,554.13","16,575.41","16,436.79",224.31M,-0.34%,Canada
"Oct 13, 2020","16,510.83","16,569.88","16,569.88","16,449.83",222.18M,-0.31%,Canada
"Oct 09, 2020","16,562.81","16,584.08","16,611.02","16,518.43",209.62M,0.17%,Canada
"Oct 08, 2020","16,534.54","16,484.97","16,539.13","16,481.57",226.46M,0.65%,Canada
"Oct 07, 2020","16,428.30","16,352.76","16,443.91","16,338.97",205.38M,1.18%,Canada
"Oct 06, 2020","16,236.13","16,454.12","16,455.84","16,205.54",242.77M,-1.06%,Canada
"Oct 05, 2020","16,410.19","16,262.46","16,418.62","16,251.08",219.49M,1.30%,Canada
"Oct 02, 2020","16,199.25","16,021.55","16,213.89","16,005.70",188.13M,0.09%,Canada
"Oct 01, 2020","16,184.54","16,189.66","16,228.45","16,117.25",214.75M,0.39%,Canada
"Sep 30, 2020","16,121.38","16,228.03","16,273.75","16,090.60",262.49M,-0.56%,Canada
"Sep 29, 2020","16,211.52","16,231.19","16,232.58","16,131.51",169.38M,-0.19%,Canada
"Sep 28, 2020","16,242.81","16,237.11","16,286.79","16,185.06",235.69M,1.10%,Canada
"Sep 25, 2020","16,065.35","15,878.15","16,088.83","15,832.02",177.94M,0.96%,Canada
"Sep 24, 2020","15,912.26","15,781.43","15,994.19","15,724.95",206.01M,0.60%,Canada
"Sep 23, 2020","15,817.11","16,183.45","16,195.01","15,816.44",222.69M,-2.02%,Canada
"Sep 22, 2020","16,142.89","16,048.88","16,180.15","16,000.50",194.99M,1.01%,Canada
"Sep 21, 2020","15,981.77","15,981.31","15,981.77","15,763.05",270.46M,-1.34%,Canada
"Sep 18, 2020","16,198.97","16,289.51","16,310.03","16,174.34",532.48M,-0.29%,Canada
"Sep 17, 2020","16,246.72","16,134.54","16,294.32","16,103.07",206.87M,-0.30%,Canada
"Sep 16, 2020","16,295.66","16,495.59","16,495.59","16,295.66",228.99M,-0.83%,Canada
"Sep 15, 2020","16,431.27","16,468.20","16,515.21","16,408.12",208.58M,0.43%,Canada
"Sep 14, 2020","16,360.14","16,314.86","16,373.31","16,295.08",231.70M,0.85%,Canada
"Sep 11, 2020","16,222.46","16,252.12","16,316.79","16,143.15",186.49M,0.23%,Canada
"Sep 10, 2020","16,185.32","16,431.59","16,431.59","16,153.18",215.66M,-1.21%,Canada
"Sep 09, 2020","16,383.60","16,250.42","16,432.74","16,250.42",227.75M,1.76%,Canada
"Sep 08, 2020","16,099.52","16,064.48","16,222.19","15,956.04",282.43M,-0.73%,Canada
"Sep 04, 2020","16,218.01","16,471.93","16,507.20","16,086.24",260.64M,-1.40%,Canada
"Sep 03, 2020","16,448.89","16,675.96","16,720.81","16,386.28",204.79M,-1.49%,Canada
"Sep 02, 2020","16,697.97","16,711.27","16,725.68","16,650.03",212.02M,0.32%,Canada
"Sep 01, 2020","16,644.99","16,533.18","16,644.99","16,462.73",199.99M,0.79%,Canada
"Aug 31, 2020","16,514.44","16,685.48","16,685.48","16,498.08",240.91M,-1.15%,Canada
"Aug 28, 2020","16,705.79","16,780.92","16,781.85","16,681.39",208.79M,-0.15%,Canada
"Aug 27, 2020","16,731.49","16,823.38","16,835.09","16,650.52",188.25M,-0.35%,Canada
"Aug 26, 2020","16,789.97","16,642.55","16,792.69","16,611.41",171.98M,1.04%,Canada
"Aug 25, 2020","16,617.48","16,654.94","16,654.94","16,523.86",158.10M,-0.06%,Canada
"Aug 24, 2020","16,626.64","16,631.70","16,638.96","16,573.19",185.39M,0.66%,Canada
"Aug 21, 2020","16,517.85","16,546.28","16,546.28","16,474.72",170.63M,-0.54%,Canada
"Aug 20, 2020","16,606.76","16,514.89","16,621.85","16,490.64",182.40M,0.18%,Canada
"Aug 19, 2020","16,577.38","16,609.45","16,653.99","16,565.15",213.01M,-0.29%,Canada
"Aug 18, 2020","16,626.06","16,701.73","16,706.57","16,579.02",165.96M,-0.18%,Canada
"Aug 17, 2020","16,656.12","16,627.13","16,663.01","16,600.21",189.27M,0.86%,Canada
"Aug 14, 2020","16,514.61","16,467.10","16,543.01","16,454.00",163.42M,-0.09%,Canada
"Aug 13, 2020","16,530.06","16,553.99","16,587.67","16,471.59",175.05M,-0.27%,Canada
"Aug 12, 2020","16,575.28","16,645.56","16,681.39","16,565.04",221.36M,0.47%,Canada
"Aug 11, 2020","16,497.01","16,579.15","16,640.44","16,486.02",252.38M,-0.65%,Canada
"Aug 10, 2020","16,605.50","16,603.88","16,647.34","16,534.95",224.22M,0.37%,Canada
"Aug 07, 2020","16,544.48","16,544.32","16,567.27","16,492.06",184.33M,-0.21%,Canada
"Aug 06, 2020","16,579.10","16,543.50","16,593.44","16,496.81",224.41M,0.47%,Canada
"Aug 05, 2020","16,501.61","16,454.06","16,507.32","16,440.31",233.40M,0.82%,Canada
"Aug 04, 2020","16,368.03","16,172.64","16,370.78","16,172.64",241.46M,1.23%,Canada
"Jul 31, 2020","16,169.20","16,288.81","16,288.81","16,060.58",215.03M,-0.80%,Canada
"Jul 30, 2020","16,299.29","16,123.08","16,299.29","16,020.55",185.97M,0.03%,Canada
"Jul 29, 2020","16,294.66","16,271.40","16,317.89","16,173.02",188.31M,1.08%,Canada
"Jul 28, 2020","16,121.32","16,139.96","16,189.48","16,085.26",191.26M,-0.25%,Canada
"Jul 27, 2020","16,161.33","16,076.33","16,165.84","16,012.72",183.67M,1.03%,Canada
"Jul 24, 2020","15,997.06","15,980.56","16,006.25","15,928.42",166.47M,-0.13%,Canada
"Jul 23, 2020","16,018.65","16,178.52","16,186.91","15,969.83",196.71M,-0.94%,Canada
"Jul 22, 2020","16,171.06","16,173.18","16,196.41","16,107.73",185.90M,0.05%,Canada
"Jul 21, 2020","16,162.96","16,297.59","16,317.42","16,153.20",222.77M,-0.13%,Canada
"Jul 20, 2020","16,183.66","16,113.35","16,201.72","16,112.27",200.33M,0.37%,Canada
"Jul 17, 2020","16,123.48","16,089.29","16,142.67","16,012.89",163.79M,0.62%,Canada
"Jul 16, 2020","16,024.50","15,965.09","16,069.07","15,957.77",174.88M,-0.24%,Canada
"Jul 15, 2020","16,063.33","15,996.19","16,130.58","15,979.22",238.76M,0.97%,Canada
"Jul 14, 2020","15,908.45","15,625.04","15,923.45","15,573.51",231.73M,1.72%,Canada
"Jul 13, 2020","15,639.41","15,782.60","15,879.73","15,621.04",229.55M,-0.47%,Canada
"Jul 10, 2020","15,713.82","15,582.63","15,717.55","15,546.30",202.76M,0.93%,Canada
"Jul 09, 2020","15,568.64","15,637.73","15,649.14","15,391.73",203.78M,-0.39%,Canada
"Jul 08, 2020","15,629.19","15,637.02","15,706.92","15,533.09",207.83M,0.22%,Canada
"Jul 07, 2020","15,595.50","15,605.33","15,717.72","15,582.44",183.71M,-0.47%,Canada
"Jul 06, 2020","15,669.67","15,765.59","15,797.01","15,643.36",238.09M,0.47%,Canada
"Jul 03, 2020","15,596.75","15,613.21","15,625.09","15,561.60",61.23M,-0.16%,Canada
"Jul 02, 2020","15,622.40","15,694.11","15,828.64","15,613.14",212.04M,0.69%,Canada
"Jun 30, 2020","15,515.22","15,342.59","15,564.85","15,319.44",255.56M,0.82%,Canada
"Jun 29, 2020","15,389.72","15,250.45","15,425.00","15,182.82",216.26M,1.32%,Canada
"Jun 26, 2020","15,188.98","15,400.77","15,405.93","15,167.59",256.56M,-1.66%,Canada
"Jun 25, 2020","15,446.14","15,222.64","15,450.98","15,178.35",195.78M,0.99%,Canada
"Jun 24, 2020","15,294.38","15,489.29","15,489.29","15,144.42",237.45M,-1.74%,Canada
"Jun 23, 2020","15,564.75","15,673.83","15,679.44","15,527.24",219.10M,0.31%,Canada
"Jun 22, 2020","15,516.90","15,484.34","15,537.69","15,427.33",240.80M,0.28%,Canada
"Jun 19, 2020","15,474.20","15,638.07","15,638.07","15,436.93",944.00M,-0.04%,Canada
"Jun 18, 2020","15,479.83","15,367.34","15,523.46","15,341.46",223.09M,0.33%,Canada
"Jun 17, 2020","15,428.69","15,571.48","15,571.48","15,413.83",232.46M,-0.56%,Canada
"Jun 16, 2020","15,515.83","15,694.26","15,701.84","15,450.72",288.84M,1.02%,Canada
"Jun 15, 2020","15,359.66","15,044.49","15,442.89","14,934.71",294.43M,0.68%,Canada
"Jun 12, 2020","15,256.57","15,394.90","15,424.13","15,117.27",340.42M,1.37%,Canada
"Jun 11, 2020","15,050.92","15,374.47","15,401.29","15,015.51",374.43M,-4.14%,Canada
"Jun 10, 2020","15,701.33","15,863.59","15,863.59","15,610.68",361.96M,-0.84%,Canada
"Jun 09, 2020","15,833.74","15,880.97","15,907.94","15,772.17",360.73M,-0.88%,Canada
"Jun 08, 2020","15,974.91","15,963.53","15,980.07","15,847.87",443.02M,0.76%,Canada
"Jun 05, 2020","15,854.07","15,780.86","15,883.03","15,773.99",378.22M,2.10%,Canada
"Jun 04, 2020","15,527.87","15,577.25","15,637.38","15,502.41",300.08M,-0.29%,Canada
"Jun 03, 2020","15,572.63","15,517.09","15,629.08","15,504.24",-,1.15%,Canada
"Jun 02, 2020","15,396.33","15,301.18","15,398.62","15,276.54",-,1.05%,Canada
"Jun 01, 2020","15,236.21","15,177.61","15,271.10","15,163.09",246.51M,0.29%,Canada
"May 29, 2020","15,192.83","15,241.76","15,244.36","15,092.89",793.56M,-0.46%,Canada
"May 28, 2020","15,262.73","15,325.73","15,342.43","15,226.86",333.99M,-0.06%,Canada
"May 27, 2020","15,272.03","15,176.45","15,272.03","14,940.32",349.33M,0.82%,Canada
"May 26, 2020","15,148.12","15,162.06","15,185.07","15,095.02",299.84M,0.48%,Canada
"May 25, 2020","15,075.42","15,004.19","15,089.58","14,983.01",127.87M,1.08%,Canada
"May 22, 2020","14,913.64","14,929.34","14,933.22","14,834.82",252.74M,0.19%,Canada
"May 21, 2020","14,884.85","14,993.53","14,999.50","14,783.88",288.95M,-0.75%,Canada
"May 20, 2020","14,997.63","15,048.23","15,054.78","14,972.24",300.48M,0.75%,Canada
"May 19, 2020","14,885.48","14,911.42","14,951.24","14,823.00",378.89M,1.68%,Canada
"May 15, 2020","14,638.90","14,504.34","14,657.63","14,447.88",286.95M,0.89%,Canada
"May 14, 2020","14,509.66","14,346.24","14,553.05","14,187.47",307.62M,0.04%,Canada
"May 13, 2020","14,503.21","14,898.12","14,898.12","14,419.88",311.64M,-2.54%,Canada
"May 12, 2020","14,881.16","15,161.47","15,184.87","14,881.16",306.66M,-1.47%,Canada
"May 11, 2020","15,103.22","14,901.90","15,118.83","14,852.79",252.70M,0.91%,Canada
"May 08, 2020","14,966.56","14,958.17","14,985.59","14,898.45",312.19M,0.90%,Canada
"May 07, 2020","14,833.69","14,963.22","15,016.03","14,815.78",314.63M,0.02%,Canada
"May 06, 2020","14,830.74","14,855.44","14,909.62","14,744.27",302.69M,0.13%,Canada
"May 05, 2020","14,811.56","14,899.39","14,943.71","14,764.08",297.58M,0.45%,Canada
"May 04, 2020","14,745.04","14,554.20","14,745.04","14,518.07",295.09M,0.85%,Canada
"May 01, 2020","14,620.34","14,562.98","14,661.19","14,520.20",287.32M,-1.09%,Canada
"Apr 30, 2020","14,780.74","15,114.81","15,114.81","14,767.13",403.60M,-2.94%,Canada
"Apr 29, 2020","15,228.11","15,003.00","15,257.93","15,002.14",371.32M,2.90%,Canada
"Apr 28, 2020","14,798.29","14,767.64","14,855.98","14,658.66",297.71M,1.07%,Canada
"Apr 27, 2020","14,642.11","14,491.98","14,649.60","14,404.64",284.52M,1.54%,Canada
"Apr 24, 2020","14,420.36","14,337.58","14,433.65","14,242.75",323.78M,1.19%,Canada
"Apr 23, 2020","14,251.09","14,329.37","14,422.42","14,238.69",311.06M,-0.26%,Canada
"Apr 22, 2020","14,288.16","14,212.91","14,304.99","14,112.95",267.17M,2.50%,Canada
"Apr 21, 2020","13,940.06","14,106.49","14,307.72","13,940.06",307.13M,-3.12%,Canada
"Apr 20, 2020","14,388.28","14,132.77","14,509.80","14,075.77",334.71M,0.20%,Canada
"Apr 17, 2020","14,359.88","14,079.28","14,365.78","14,079.28",374.05M,3.31%,Canada
"Apr 16, 2020","13,899.32","14,024.79","14,056.92","13,874.68",288.40M,-0.42%,Canada
"Apr 15, 2020","13,958.58","14,010.90","14,070.97","13,900.66",315.61M,-2.10%,Canada
"Apr 14, 2020","14,258.43","14,239.06","14,440.91","14,110.70",335.90M,1.30%,Canada
"Apr 13, 2020","14,075.94","14,195.12","14,197.58","13,889.25",326.41M,-0.64%,Canada
"Apr 09, 2020","14,166.63","14,081.97","14,329.19","14,010.67",437.30M,1.73%,Canada
"Apr 08, 2020","13,925.71","13,725.95","13,964.92","13,588.40",374.16M,2.29%,Canada
"Apr 07, 2020","13,614.14","13,937.92","14,062.71","13,571.48",400.92M,0.16%,Canada
"Apr 06, 2020","13,592.70","13,362.37","13,603.00","13,300.13",386.78M,5.06%,Canada
"Apr 03, 2020","12,938.30","13,108.27","13,171.19","12,829.38",354.99M,-1.22%,Canada
"Apr 02, 2020","13,097.84","12,946.62","13,248.61","12,920.99",446.04M,1.72%,Canada
"Apr 01, 2020","12,876.37","12,966.82","13,138.05","12,813.98",373.01M,-3.76%,Canada
"Mar 31, 2020","13,378.75","13,083.92","13,557.62","13,083.92",498.99M,2.61%,Canada
"Mar 30, 2020","13,038.50","12,780.91","13,048.44","12,548.96",388.25M,2.76%,Canada
"Mar 27, 2020","12,687.74","12,942.91","12,963.60","12,630.27",453.38M,-5.11%,Canada
"Mar 26, 2020","13,371.17","13,154.10","13,592.34","13,138.34",471.05M,1.77%,Canada
"Mar 25, 2020","13,139.23","12,588.14","13,690.39","12,496.27",553.13M,4.52%,Canada
"Mar 24, 2020","12,571.08","11,909.65","12,588.28","11,823.86",489.33M,11.96%,Canada
"Mar 23, 2020","11,228.49","11,802.77","11,870.56","11,172.73",473.24M,-5.26%,Canada
"Mar 20, 2020","11,851.81","12,335.65","12,670.78","11,809.40",727.89M,-2.62%,Canada
"Mar 19, 2020","12,170.52","11,657.34","12,294.41","11,361.34",531.59M,3.83%,Canada
"Mar 18, 2020","11,721.42","12,197.74","12,500.03","11,384.06",589.44M,-7.60%,Canada
"Mar 17, 2020","12,685.21","12,525.27","13,114.53","12,322.67",618.75M,2.63%,Canada
"Mar 16, 2020","12,360.40","12,648.73","12,851.68","11,883.66",525.67M,-9.89%,Canada
"Mar 13, 2020","13,716.33","13,161.61","13,716.33","12,608.31",669.33M,9.66%,Canada
"Mar 12, 2020","12,508.45","13,611.82","13,611.82","12,451.12",678.33M,-12.34%,Canada
"Mar 11, 2020","14,270.09","14,639.69","14,714.23","14,185.23",468.98M,-4.60%,Canada
"Mar 10, 2020","14,958.09","15,019.04","15,048.84","14,481.91",571.00M,3.06%,Canada
"Mar 09, 2020","14,514.24","15,221.82","15,240.30","14,498.32",559.23M,-10.27%,Canada
"Mar 06, 2020","16,175.02","16,222.14","16,261.52","16,015.81",374.70M,-2.29%,Canada
"Mar 05, 2020","16,553.99","16,541.64","16,684.93","16,456.74",312.98M,-1.34%,Canada
"Mar 04, 2020","16,779.53","16,659.92","16,779.53","16,539.39",273.72M,2.17%,Canada
"Mar 03, 2020","16,423.62","16,674.86","16,798.22","16,378.31",393.13M,-0.78%,Canada
"Mar 02, 2020","16,553.26","16,324.99","16,566.68","16,166.26",374.72M,1.78%,Canada
"Feb 28, 2020","16,263.05","16,184.37","16,276.90","15,896.35",590.22M,-3.01%,Canada
"Feb 27, 2020","16,767.72","16,803.41","16,816.18","16,456.80",232.69M,-1.61%,Canada
"Feb 26, 2020","17,041.92","17,140.87","17,304.57","17,029.94",303.63M,-0.79%,Canada
"Feb 25, 2020","17,177.37","17,560.48","17,586.80","17,124.86",303.25M,-2.19%,Canada
"Feb 24, 2020","17,562.74","17,608.92","17,608.92","17,463.11",310.12M,-1.57%,Canada
"Feb 21, 2020","17,843.53","17,936.50","17,949.82","17,833.11",271.26M,-0.56%,Canada
"Feb 20, 2020","17,944.06","17,911.59","17,970.51","17,860.61",248.80M,0.10%,Canada
